PaperID,Author,Year,Study,Subgroup,Gesture,Comparison,Baseline,Age (days),N,d,var(d),Presentation time (seconds),Response time (seconds),Modelling while responding,Setting of Data Collection,Who Delivers the Modelling,Exposure Quantity,Exposure Duration Per Slice,Response Quantity,Response Duration Per Slice,Total Exposure Duration,Total Response Duration,Trials-to-criterion,Infant Alertness Measured,How was Infant Alertness Measured,AlertM,Measure of Alertness or Attention by Infants,Reports How Sample Size Was Determined,Reports Statistical Power,Analysis Method,Analysis Method category,Analysis Method Appropriate for Correlated Data,Analysis Method Appropriate for Counts,Initial Sample Size,Number of Dropouts,Reported Participant Flow,Reason for Dropouts,Final Sample Size,Proportion of Sample Dropped
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Tongue protrusion,Tube protrusion,0,42,76,0.3,0.026970667,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Tongue protrusion,Box opening,0,42,75,0.29,0.027314988,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Tongue protrusion,Happy face,0,42,79,0.14,0.025704652,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Tongue protrusion,Sad face,0,42,77,0.29,0.026596074,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Tongue protrusion,Finger protrusion,0,42,82,0.18,0.024792593,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Tongue protrusion,Grasping,0,42,82,0.35,0.025074112,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Tongue protrusion,MMM sound,0,42,80,0.27,0.025550072,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Tongue protrusion,EEE sound,0,42,78,0.35,0.026376919,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Tongue protrusion,CLICK sound,0,42,78,0.38,0.026448946,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Mouth opening,Tongue protrusion,0,42,83,-0.18,0.024490229,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Mouth opening,Tube protrusion,0,42,75,-0.06,0.027039354,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Mouth opening,Box opening,0,42,74,0.06,0.027409758,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Mouth opening,Happy face,0,42,80,-0.2,0.02544464,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Mouth opening,Sad face,0,42,78,-0.12,0.026021386,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Mouth opening,Finger protrusion,0,42,81,-0.06,0.025011391,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Mouth opening,Grasping,0,42,81,0.05,0.02500791,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Mouth opening,MMM sound,0,42,79,0.03,0.025643947,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Mouth opening,EEE sound,0,42,77,0.07,0.02633212,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Mouth opening,CLICK sound,0,42,77,-0.02,0.026317123,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Happy face,Tongue protrusion,0,42,79,-0.21,0.025784184,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Happy face,Mouth opening,0,42,80,-0.05,0.025324467,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Happy face,Tube protrusion,0,42,72,0.34,0.028581789,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Happy face,Box opening,0,42,71,0.48,0.029406041,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Happy face,Sad face,0,42,78,0,0.025974026,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Happy face,Finger protrusion,0,42,77,0.22,0.026477095,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Happy face,Grasping,0,42,77,0.22,0.026477095,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Happy face,MMM sound,0,42,75,-0.5,0.027883035,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Happy face,EEE sound,0,42,73,-0.29,0.028073847,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Happy face,CLICK sound,0,42,73,0,0.027777778,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Sad face,Mouth opening,0,42,78,0.11,0.026013822,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Sad face,Tube protrusion,0,42,71,0.12,0.028623592,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Sad face,Box opening,0,42,70,0.12,0.029038437,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Sad face,Happy face,0,42,78,0.11,0.026013822,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Sad face,Finger protrusion,0,42,76,0.11,0.026707538,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Sad face,Grasping,0,42,76,0.11,0.026707538,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Sad face,MMM sound,0,42,74,0.05,0.027405939,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Sad face,EEE sound,0,42,72,0.12,0.028220432,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Sad face,CLICK sound,0,42,72,0.05,0.028177941,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Finger protrusion,Tongue protrusion,0,42,82,-0.02,0.024692608,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Finger protrusion,Mouth opening,0,42,81,0.05,0.02500791,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Finger protrusion,Tube protrusion,0,42,78,0.2,0.026105583,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Finger protrusion,Box opening,0,42,77,0.1,0.026349117,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Finger protrusion,Happy face,0,42,77,-0.08,0.026337119,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Finger protrusion,Sad face,0,42,76,0.04,0.026672071,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Finger protrusion,Grasping,0,42,82,0.03,0.02469417,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Finger protrusion,MMM sound,0,42,79,0.1,0.025673488,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Finger protrusion,EEE sound,0,42,77,0.19,0.026436102,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Finger protrusion,CLICK sound,0,42,77,0.2,0.0264491,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Grasping,Tongue protrusion,0,42,82,-0.01,0.02469167,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Grasping,Mouth opening,0,42,81,0.04,0.025005063,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Grasping,Tube protrusion,0,42,76,0.25,0.026877778,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Grasping,Box opening,0,42,75,0.1,0.027061267,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Grasping,Happy face,0,42,77,0.08,0.026337119,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Grasping,Sad face,0,42,76,0.19,0.026788604,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Grasping,Finger protrusion,0,42,82,0.05,0.024699169,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Grasping,MMM sound,0,42,81,0.07,0.025015504,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Grasping,EEE sound,0,42,78,0.17,0.026069076,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Grasping,CLICK sound,0,42,79,0.26,0.02586047,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,MMM sound,Tongue protrusion,0,42,80,0.09,0.025342413,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,MMM sound,Mouth opening,0,42,79,-0.01,0.02564135,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,MMM sound,Tube protrusion,0,42,74,0.12,0.027447251,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,MMM sound,Box opening,0,42,73,0.22,0.027948167,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,MMM sound,Happy face,0,42,75,0.1,0.027061267,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,MMM sound,Sad face,0,42,74,-0.05,0.027405939,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,MMM sound,Finger protrusion,0,42,79,0.25,0.025843914,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,MMM sound,Grasping,0,42,81,0.2,0.025126563,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,MMM sound,EEE sound,0,42,80,-0.04,0.025321583,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,MMM sound,CLICK sound,0,42,80,0.09,0.025342413,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,EEE sound,Tongue protrusion,0,42,78,0.19,0.026092756,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,EEE sound,Mouth opening,0,42,77,0.13,0.026372113,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,EEE sound,Tube protrusion,0,42,73,0.12,0.027828472,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,EEE sound,Box opening,0,42,72,0.12,0.028220432,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,EEE sound,Happy face,0,42,73,0.19,0.027904866,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,EEE sound,Sad face,0,42,72,0.19,0.028297917,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,EEE sound,Finger protrusion,0,42,77,0.16,0.026401108,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,EEE sound,Grasping,0,42,79,0.19,0.025758214,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,EEE sound,MMM sound,0,42,80,0.18,0.025420285,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,EEE sound,CLICK sound,0,42,80,0.18,0.025420285,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,CLICK sound,Tongue protrusion,0,42,78,0.26,0.026196357,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,CLICK sound,Mouth opening,0,42,77,0.19,0.026436102,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,CLICK sound,Tube protrusion,0,42,73,0.33,0.028161155,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
